ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
45350893,16334,9367,23251.08558,59,BAT2803411,18.81334762,E,D2,MORTGAGE,135009.9021,Verified,n,Debt consolidation,20.10017492,0,0,14,0,2202,56.00548083,33,f,6625.776825,0.032751167,573.3063042,0.709249788,0,INDIVIDUAL,71,0,51,50437,5448,1
6490979,26246,14937,9076.57713,59,BAT4351734,10.3905918,C,C2,OWN,70705.31977,Source Verified,n,Credit card refinancing,11.53861798,0,2,12,1,11629,77.71389174,11,f,891.0701015,0.043426836,7.694741134,1.018968284,0,INDIVIDUAL,138,0,42,232981,11496,1
4261041,17594,10143,18503.53358,59,BAT5489674,21.80695836,C,C5,MORTGAGE,67319.24461,Source Verified,n,Credit card refinancing,14.13852376,0,1,10,0,1134,64.06720464,17,w,1227.437051,0.087451106,4.195376611,0.74630235,0,INDIVIDUAL,77,0,14,186851,38558,0
8240268,15842,25979,9666.788009,36,BAT2078974,11.33627869,F,E3,RENT,290481.8808,Verified,n,Home improvement,17.98267065,0,0,12,0,1471,57.46332061,7,f,1743.606776,0.049706585,0.138107978,0.874836898,0,INDIVIDUAL,10,0,41,245532,7840,0
34998455,24567,8328,20959.06765,58,BAT5547201,9.403278367,D,D1,MORTGAGE,56855.35954,Not Verified,n,Credit card refinancing,22.44075496,0,0,9,0,17362,51.23376511,6,f,4445.368074,0.062907612,6.801539143,0.738739134,1,INDIVIDUAL,70,0,48,175020,7938,0
58605314,29282,32822,21433.10293,59,BAT1184694,15.86245019,D,A1,RENT,45179.45152,Not Verified,n,Credit card refinancing,32.94729334,0,0,9,0,49,24.28614182,17,w,947.7164176,0.015470122,6.472841325,0.776633012,0,INDIVIDUAL,93,0,47,44516,7661,0
11221537,20046,22150,8801.19149,36,BAT4136152,13.30742533,C,E3,RENT,142584.9034,Verified,n,Debt consolidation,24.58536015,0,0,11,0,24856,76.69529625,21,f,1098.047102,0.074909479,0.821127486,1.418672406,0,INDIVIDUAL,51,0,40,124419,64319,0
39968924,18200,9070,14439.91877,59,BAT2333412,13.23049842,C,A2,MORTGAGE,54253.20493,Source Verified,n,Credit card refinancing,18.00581647,0,0,8,0,4906,64.15793091,23,w,138.2781956,0.000432595,3.67262417,1.152834047,0,INDIVIDUAL,51,0,33,183023,23633,0
3582304,31119,29811,5784.891302,58,BAT1104812,16.00083863,B,A4,MORTGAGE,30928.02849,Not Verified,n,Credit card refinancing,27.10830417,0,0,11,0,2044,44.12380973,18,f,378.8485649,0.036736641,1.504448705,0.535439693,0,INDIVIDUAL,71,0,47,168837,28139,0
22293544,13537,5943,9336.195987,59,BAT2136391,15.89503055,B,A5,MORTGAGE,87809.81095,Verified,n,Other,19.47650622,0,0,12,0,2217,51.76880431,22,f,790.4195238,0.077294495,2.716195776,0.750219259,0,INDIVIDUAL,64,0,45,295261,13570,0
7309226,12264,13212,26491.49208,59,BAT5629144,10.87935011,D,A5,OWN,59967.50014,Source Verified,n,Debt consolidation,37.50595648,1,0,32,0,24513,45.85877296,10,w,360.5819184,0.058388795,0.517370808,1.304188762,0,INDIVIDUAL,157,0,23,200930,61617,0
9925146,16468,5414,12745.72423,59,BAT3873588,9.318338712,C,D1,OWN,175532.9138,Source Verified,n,Credit card refinancing,14.47676209,0,0,12,0,3188,55.97399813,10,w,2750.257245,0.012583892,1.880060182,0.63227838,0,INDIVIDUAL,147,0,31,94293,54366,0
8109025,22395,25920,12781.65376,59,BAT5341619,8.876981155,A,C2,RENT,74573.39175,Source Verified,n,Credit card refinancing,27.98391385,0,0,11,0,1855,40.85329344,25,w,1348.588575,0.093953797,1.422215344,1.263549321,0,INDIVIDUAL,59,0,25,439129,23871,0
32353803,3010,34542,14854.39231,58,BAT224923,19.0435104,G,F5,RENT,90640.83379,Not Verified,n,Credit card refinancing,33.87527454,0,0,10,0,7334,14.41059926,25,f,2927.60035,0.00404839,0.208016529,1.016419374,0,INDIVIDUAL,83,0,56,175669,28368,0
26572302,8296,31813,10123.76996,58,BAT4136152,10.57161233,D,D5,MORTGAGE,133622.5999,Source Verified,n,Debt consolidation,19.18221666,0,0,14,0,2557,51.80489626,20,f,1499.862587,0.011723281,0.979549004,0.878138421,0,INDIVIDUAL,8,0,50,126198,34284,0
40391051,22650,20027,15563.41463,59,BAT5629144,6.298630219,B,B4,MORTGAGE,54494.4201,Verified,n,Credit card refinancing,15.37181383,0,2,13,0,29623,69.0652837,18,w,14.35600529,0.026778154,0.455988061,0.974955879,0,INDIVIDUAL,74,0,55,87197,52965,0
27621673,15071,11313,12837.89134,59,BAT3865626,12.91488154,D,F1,MORTGAGE,52206.40408,Verified,n,Credit card refinancing,9.478141196,0,0,12,0,10866,47.90916569,21,w,8876.555342,0.022848352,2564.805931,0.799445306,1,INDIVIDUAL,44,0,24,676832,9663,0
8973103,32113,34120,9818.406239,59,BAT2522922,10.63120859,B,C4,MORTGAGE,79703.09342,Verified,n,Credit card refinancing,19.98704005,0,0,12,0,808,92.28450538,18,w,2272.097451,0.034247501,2.54247297,0.654674273,0,INDIVIDUAL,25,0,27,10138,6998,0
4362866,6351,29318,5430.129996,59,BAT3726927,7.348600767,D,D2,MORTGAGE,137076.7971,Source Verified,n,Credit card refinancing,29.10675007,1,0,12,0,9421,15.87327229,32,f,2206.761174,0.000285693,2.286169489,0.79977242,0,INDIVIDUAL,93,0,31,141764,36204,0
7395782,18652,7560,12511.10932,58,BAT5341619,8.528028869,D,C5,MORTGAGE,34410.77475,Not Verified,n,Credit card refinancing,19.22587449,0,0,26,0,1913,82.32283759,14,f,1886.783699,0.081262612,5.188480679,1.47013757,0,INDIVIDUAL,48,0,22,49225,34412,0
7878577,28382,34920,20778.96761,58,BAT5811547,15.77887023,C,A5,RENT,111226.8734,Verified,n,Home improvement,37.61878858,0,0,15,0,12798,69.64121273,5,w,8282.148856,0.008488419,3.847774195,0.432711442,0,INDIVIDUAL,20,0,454,17788,7243,1
2770287,13008,17136,26281.32738,59,BAT4271519,17.71244253,C,D1,MORTGAGE,51531.40628,Source Verified,n,Credit card refinancing,34.46615222,0,0,12,0,6342,95.4176505,18,w,165.4574041,0.072313673,6.216045026,0.084639795,0,INDIVIDUAL,0,0,17,106392,30449,0
4603525,7503,10540,15840.40282,59,BAT1780517,20.82275982,E,B1,RENT,185393.3498,Source Verified,n,Debt consolidation,36.72517855,0,0,7,0,17824,56.91373024,32,f,5851.343902,0.030918605,4.279512689,1.592763776,0,INDIVIDUAL,76,0,43,174862,42673,0
6362773,28526,5212,11080.95925,59,BAT4136152,9.818582572,B,B4,MORTGAGE,76061.95058,Source Verified,n,Debt consolidation,15.91135807,0,0,15,0,4064,10.74727194,14,w,320.7548262,0.039501822,7.23348754,0.498553808,0,INDIVIDUAL,53,0,48,61359,4575,0
11928716,18912,5338,21570.81706,59,BAT4808022,12.39068613,B,C1,RENT,56085.44386,Source Verified,n,Credit card refinancing,18.52352973,1,0,11,0,1431,3.494416202,46,f,1228.594382,0.016414146,1.951549362,1.013864049,0,INDIVIDUAL,112,0,24,255229,14719,0
10653914,23780,23496,11529.3203,58,BAT1104812,11.90028183,B,D3,RENT,102240.9456,Not Verified,n,Credit card refinancing,21.04467003,0,0,13,0,758,60.99646499,20,f,1895.769477,0.011386819,2.28594963,0.307926251,0,INDIVIDUAL,12,0,49,124617,10654,0
62628161,15379,24652,17320.93532,58,BAT2803411,11.86617695,C,C1,MORTGAGE,60559.51715,Verified,n,Credit card refinancing,23.51230781,7,0,13,0,9679,45.42782439,12,w,2921.677659,26.25742269,2.244444514,1.022118234,0,INDIVIDUAL,5,0,39,15135,25217,0
65132563,15540,10584,7980.792561,59,BAT5489674,8.281237324,D,D1,MORTGAGE,38764.18404,Not Verified,n,Debt consolidation,26.18631956,0,2,30,0,66,53.60315632,18,f,2685.596142,0.005620229,6.060322284,1.07439882,0,INDIVIDUAL,42,0,29,650193,15768,0
27724253,20431,25946,14359.55546,59,BAT2333412,11.17963219,C,E4,RENT,60559.37357,Verified,n,Credit card refinancing,20.70557041,0,0,15,0,27,8.21960485,9,w,2207.278468,0.034982824,2.141007054,1.270264106,0,INDIVIDUAL,28,0,55,48354,92939,0
33531124,6441,32880,9334.20792,58,BAT2136391,7.865358521,A,G3,OWN,30473.57868,Not Verified,n,Credit Card Refi,37.7060403,0,0,11,0,22313,58.08362262,19,w,409.5377375,0.026919499,2.23383339,1.098339421,0,INDIVIDUAL,115,0,34,59245,16165,0
2380687,15612,21084,4772.886423,59,BAT3873588,11.90089222,D,C4,MORTGAGE,79240.66531,Source Verified,n,DEBT CONSOLIDATION,25.23249353,0,0,14,0,24102,61.96846384,18,f,1349.619488,0.023073354,0.237364063,34.08324832,0,INDIVIDUAL,49,0,15,51813,19166,0
4498929,11591,20853,10554.65534,59,BAT1184694,9.333374302,C,C2,MORTGAGE,122214.4357,Not Verified,n,Other,6.234057892,0,0,11,0,7961,88.41435694,7,f,6913.777862,0.090471383,1.056137057,1.175296832,0,INDIVIDUAL,10,0,18,106836,50664,0
6778326,21288,21826,33731.53529,58,BAT1780517,21.5518857,B,B2,MORTGAGE,80236.08027,Not Verified,n,Credit card refinancing,21.45163821,0,0,9,0,6684,65.45430111,17,w,1878.021736,0.045146515,0.08807328,1.162813904,0,INDIVIDUAL,49,0,43,697981,28366,0
4089577,19324,10474,10223.60886,59,BAT5924421,10.44415118,D,D4,RENT,81492.6533,Source Verified,n,Debt consolidation,24.65237869,2,0,14,0,29480,70.29877571,22,w,872.9697704,0.057362717,6.053375553,0.185688511,0,INDIVIDUAL,106,0,8,85844,14801,0
28544116,25954,12359,5618.887573,59,BAT2136391,15.25991402,E,B3,MORTGAGE,82977.37944,Source Verified,n,Credit card refinancing,25.82707808,0,0,13,0,10324,32.79212791,19,w,4026.607166,32.31612421,5.372215595,0.371072042,0,INDIVIDUAL,2,0,35,60285,5387,0
11267828,26240,12022,14136.43784,59,BAT4136152,8.27222157,C,C1,MORTGAGE,62576.18723,Source Verified,n,Debt consolidation,13.87147407,0,0,10,0,4674,42.40908379,14,w,2698.084954,0.016276944,6.273870561,0.383876719,0,INDIVIDUAL,81,0,7,19387,45735,0
33205612,25796,7601,32458.34907,36,BAT2252229,13.77886131,B,B2,MORTGAGE,103974.484,Verified,n,Credit card refinancing,20.66432118,0,0,5,0,7122,3.161674938,45,w,1778.588536,0.026937435,0.336230234,1.069691741,0,INDIVIDUAL,39,0,1,184031,111187,0
9485188,22643,8977,19967.41652,59,BAT1761981,16.42567035,B,G4,MORTGAGE,63106.88416,Source Verified,n,Credit card refinancing,6.006018819,0,0,14,0,9311,26.73541536,27,f,2563.147142,0.075422328,6.352307301,0.969794841,0,INDIVIDUAL,65,0,23,167124,8966,0
63891949,12336,17056,15538.50339,59,BAT2252229,8.539855242,C,E1,RENT,89800.78475,Source Verified,n,Home improvement,34.50205516,0,0,10,0,4634,17.50838085,15,w,1365.399358,0.032437284,5.559001995,0.278681992,0,INDIVIDUAL,71,0,15,82523,12771,0
4415114,32639,31242,20940.39572,59,BAT3193689,9.145091111,C,C4,RENT,101408.3996,Not Verified,n,Credit card refinancing,28.14297926,0,0,17,0,13361,56.93610126,27,f,5421.443423,0.004576439,2.954797457,0.736237521,0,INDIVIDUAL,147,0,24,93062,12288,1
5544265,3817,10944,3312.251545,59,BAT1586599,9.910321301,A,D4,RENT,34515.37068,Source Verified,n,Credit card refinancing,25.33765859,1,0,7,0,9273,37.26448675,10,w,252.4779562,0.041387212,5.067883186,0.160577134,0,INDIVIDUAL,148,0,522,182238,7818,0
2678820,18070,16155,13491.81455,59,BAT1766061,13.01384028,C,B4,RENT,56265.72399,Verified,n,Personal Loan,38.79239121,0,0,6,0,4380,51.77425539,5,f,256.3348702,0.048614502,3.544410413,0.544092666,0,INDIVIDUAL,25,0,58,64388,10106,0
8534638,8905,26618,16261.05118,59,BAT4694572,11.7675714,D,C1,MORTGAGE,99746.06598,Verified,n,Debt consolidation,29.38386549,0,0,9,0,7831,56.23397809,7,w,3001.755971,0.054674259,7.152611605,0.743005668,0,INDIVIDUAL,3,0,2,106434,2607,0
5679625,15660,32607,10542.44755,58,BAT2333412,15.60296382,C,C5,OWN,40568.27953,Not Verified,n,Credit card refinancing,38.92467933,0,0,7,0,784,68.92835789,4,f,283.8801338,0.045163893,6.274840017,0.505649477,0,INDIVIDUAL,96,0,47,970873,13867,0
32477221,8530,10786,7366.672152,58,BAT4351734,10.91380755,D,B4,RENT,48580.7354,Not Verified,n,Home improvement,14.97223732,2,0,11,0,295,30.37633302,13,f,2772.810876,0.056776034,0.689385347,0.784796218,0,INDIVIDUAL,100,0,31,53543,34311,0
60722801,16782,22946,7462.288092,59,BAT224923,9.125917493,C,A2,RENT,69116.91352,Source Verified,n,Debt consolidation,25.966872,0,0,13,0,574,38.54487753,33,w,9668.95329,0.037251774,6.272298358,0.640773249,0,INDIVIDUAL,105,0,4,200458,1843,0
2650992,13448,7631,27290.59205,58,BAT1780517,15.80383539,C,E5,RENT,84133.77502,Not Verified,n,Credit card refinancing,17.48376774,0,0,11,0,3771,46.5431983,12,f,1946.775015,0.009458316,2.864119729,0.254770931,0,INDIVIDUAL,52,0,34,242262,7700,0
3254202,33053,22960,7232.281053,59,BAT1104812,15.4842315,B,C2,MORTGAGE,70138.27655,Verified,n,Debt consolidation,23.98690602,0,0,12,0,746,50.81673764,22,f,266.0559469,0.034170672,3.662948278,1.119228048,0,INDIVIDUAL,47,0,11,102060,43497,0
7327597,8095,20820,10883.95943,58,BAT2428731,10.59312827,B,C5,OWN,119495.9569,Not Verified,n,Debt Consolidation,33.88227424,0,0,26,0,3997,58.77871669,4,f,692.30696,0.048117015,3.649360547,0.261631602,0,INDIVIDUAL,66,0,28,41919,9600,0
1581101,28140,6892,10096.62449,58,BAT2136391,18.24199328,B,C2,MORTGAGE,125514.2352,Source Verified,n,Debt consolidation,29.60209858,2,0,8,0,4069,56.21752728,23,f,3593.838113,0.06799845,2.973943485,0.333916226,0,INDIVIDUAL,111,0,12,75847,30134,1
7847857,30003,7516,5977.746719,58,BAT5629144,10.71238439,A,C1,MORTGAGE,85929.51591,Source Verified,n,Debt consolidation,27.98680759,0,0,8,0,15358,55.79970063,27,f,249.5436862,0.086065118,6.717954787,1.294820443,0,INDIVIDUAL,90,0,5,29767,58931,0
38876283,14867,10903,11570.33371,58,BAT2833642,14.07868135,B,C4,RENT,49077.32152,Source Verified,n,Debt consolidation,21.17336125,0,0,15,0,2791,77.02083479,18,w,863.8569997,0.051361314,0.174118707,0.754090737,0,INDIVIDUAL,83,0,29,293794,18323,0
38417560,11287,20834,14182.75332,58,BAT5714674,10.41149229,E,C1,MORTGAGE,108119.6826,Verified,n,Credit card refinancing,18.88693269,0,1,13,0,8656,41.04297185,21,w,8561.739139,0.0348699,6.140128789,1.307413945,0,INDIVIDUAL,145,0,42,141973,11059,0
13843171,17236,10798,16263.23143,58,BAT1586599,11.80824457,B,C3,MORTGAGE,54338.81273,Source Verified,n,Credit card refinancing,39.32999725,0,1,12,0,6442,88.18463337,45,w,575.1203514,0.009038962,6.198186628,1.13212516,0,INDIVIDUAL,154,0,25,30880,12625,0
4709562,15042,25183,26394.81976,58,BAT1780517,14.14963929,C,B4,MORTGAGE,57404.12144,Verified,n,Debt consolidation,32.47595491,0,0,18,0,9701,37.45543636,11,f,1993.154748,0.057384975,2.873582191,0.249476575,0,INDIVIDUAL,33,0,8,77250,27235,0
6396298,12088,11911,13071.14024,59,BAT1586599,8.076230545,A,D1,MORTGAGE,61833.46405,Verified,n,Debt consolidation,19.80421436,0,0,13,0,2375,66.44629367,13,f,2629.003246,0.032874736,3.997130139,0.917726012,0,INDIVIDUAL,22,0,46,371181,36590,0
8318173,33801,8643,16725.17576,58,BAT1104812,10.74954493,D,C2,RENT,117942.6298,Verified,n,Debt consolidation,20.33968853,0,0,28,0,10711,69.40559324,28,w,500.0498548,0.061373832,6.860975459,1.30860716,0,INDIVIDUAL,141,0,1496,298237,16473,0
58532030,5950,27684,9711.26644,59,BAT1586599,13.28165861,C,B1,MORTGAGE,89980.26134,Source Verified,n,Credit card refinancing,21.34184951,0,0,9,0,2147,62.63334326,11,f,2147.930104,0.051738197,1.141104972,1.096803053,0,INDIVIDUAL,80,0,36,72271,4820,0
11371770,21630,30979,18744.16603,58,BAT2136391,5.586233698,B,G5,MORTGAGE,55369.98592,Source Verified,n,Credit card refinancing,15.35513389,0,0,11,0,5497,29.40490568,7,w,36.82007448,0.043122877,8.952810317,1.070710232,0,INDIVIDUAL,108,0,35,93805,39677,0
56083267,14610,15964,21854.99778,59,BAT4722912,9.643250217,C,C2,MORTGAGE,81641.26517,Verified,n,CC Refi,17.4717296,1,0,4,0,2017,52.49193694,22,f,514.9914142,0.023919078,3.040934671,0.758591482,0,INDIVIDUAL,30,0,54,386592,26347,0
38640207,27002,31838,20933.32551,59,BAT1184694,12.37649301,D,B5,OWN,72747.22863,Source Verified,n,Debt consolidation,17.38404968,0,0,13,0,11851,24.3474997,9,w,449.9845907,0.036503197,0.850924669,1.404186438,0,INDIVIDUAL,99,0,24,119054,140519,1
4611536,15160,12611,9312.733501,59,BAT2803411,14.98552241,D,D4,RENT,57825.22841,Source Verified,n,Credit card refinancing,38.55925492,0,0,11,0,689,11.34643042,18,w,889.2371898,0.03766205,4.809519248,0.052929615,0,INDIVIDUAL,71,0,54,117795,14688,0
3378209,15090,21761,13375.42559,59,BAT1184694,16.91760033,A,B3,MORTGAGE,58267.66552,Not Verified,n,Debt consolidation,31.36071604,0,1,10,0,4235,56.90536085,29,w,5459.800291,0.044297455,2.229887119,1.03888111,0,INDIVIDUAL,22,0,18,37497,9072,0
6984635,15790,7999,22029.55989,58,BAT5924421,5.469488063,D,B4,OWN,68245.06093,Not Verified,n,Debt consolidation,30.8181306,0,0,8,0,4397,59.27539746,16,f,2081.790991,0.049689382,7.415667261,0.858069649,0,INDIVIDUAL,62,0,38,113061,45532,1
9367487,14893,16662,18595.73159,58,BAT5547201,14.2023455,B,F4,RENT,60802.30899,Source Verified,n,Debt Consolidation,19.05602112,1,0,21,1,877,67.76655339,11,f,2987.123675,0.047569311,3.073736048,0.945944403,0,INDIVIDUAL,60,0,614,88819,46123,0
2865731,6384,17421,21371.15627,59,BAT1761981,9.473968981,C,C2,RENT,107361.4911,Source Verified,n,consolidate,30.1992758,1,0,13,0,10127,11.0883841,23,w,2748.953003,0.003678172,4.355502351,0.52624155,0,INDIVIDUAL,118,0,55,165109,26010,0
2437845,14689,21231,21109.78614,59,BAT2575549,10.22477653,C,C1,RENT,39902.90296,Source Verified,n,Credit card refinancing,30.7336391,0,0,10,0,7951,38.66753069,21,f,1814.992872,0.029225115,3.345868997,0.443846929,0,INDIVIDUAL,129,0,29,16303,9446,0
39774815,27855,16556,4271.609683,58,BAT224923,6.328984474,B,E5,RENT,21516.72716,Verified,n,Home improvement,8.959076282,0,0,14,0,5703,77.26465875,36,f,4178.264604,19.68290117,0.152275537,1.085547633,0,INDIVIDUAL,91,0,55,13022,11265,0
32589087,6871,10417,7619.163162,59,BAT3193689,11.14632262,D,D2,RENT,59802.92179,Source Verified,n,Debt consolidation,21.06360894,0,0,13,0,17098,64.4899564,22,w,5869.582088,0.05083936,0.398797812,1.17508105,0,INDIVIDUAL,109,0,37,199646,43622,0
12217509,7680,10052,8066.681694,59,BAT4694572,19.92617319,A,E1,RENT,87545.22409,Source Verified,n,Credit card refinancing,39.40690419,0,2,19,0,10353,87.21965016,17,w,252.9914387,0.002579259,8.417084093,0.755275205,0,INDIVIDUAL,64,0,26,79268,23136,0
10891723,7931,7646,10744.38312,58,BAT5547201,11.06407265,E,C1,MORTGAGE,94174.93184,Source Verified,n,Debt consolidation,32.21991252,0,0,19,0,9124,19.52035542,26,f,1011.256963,0.08928257,3.509373521,0.985974406,0,INDIVIDUAL,104,0,28,179664,3541,0
51506959,5523,8436,12323.17561,59,BAT2078974,13.42544871,C,A4,MORTGAGE,135492.0998,Verified,n,Credit card refinancing,14.97421758,0,0,16,0,13529,57.28467608,7,w,1885.985311,0.004798545,5.960571204,0.439854904,0,INDIVIDUAL,92,0,26,196774,31344,0
34416612,6997,5991,22459.60777,58,BAT5489674,12.52648681,B,C4,MORTGAGE,71039.08872,Not Verified,n,Debt consolidation,10.91354656,0,0,27,0,3862,79.9186151,6,w,3940.82265,0.110365604,8.52917012,0.161616823,0,INDIVIDUAL,90,0,29,27471,8833,0
46728780,19978,6607,31717.01764,59,BAT5489674,11.65312879,D,C1,MORTGAGE,94488.46311,Source Verified,n,Other,27.88590566,0,0,14,0,6845,28.30128201,24,w,1803.922614,0.034287756,3.889737905,1.493878835,0,INDIVIDUAL,55,0,14,29600,54864,0
37939439,4744,6811,6396.67389,58,BAT2575549,9.580024092,A,C1,MORTGAGE,72112.47007,Source Verified,n,Credit card refinancing,29.35838841,0,0,14,0,6619,72.45259804,20,w,1945.883979,0.037953694,2.546674983,0.047234375,0,INDIVIDUAL,43,0,34,217270,8455,0
13768728,32443,7897,19868.77211,59,BAT3193689,8.778863774,B,C2,MORTGAGE,49830.79794,Source Verified,n,Debt consolidation,19.31394376,2,0,22,0,7246,27.42341275,25,f,1637.503421,0.050805259,2.228774133,0.433646157,0,INDIVIDUAL,5,0,42,158669,37695,0
41603237,28157,25904,15908.9142,36,BAT2078974,12.43846112,B,C2,MORTGAGE,59041.33952,Source Verified,n,Debt consolidation,7.89929638,5,0,12,1,8672,49.53182354,11,w,327.7409414,0.056127839,4.942338025,0.690301682,0,INDIVIDUAL,59,0,24,23659,50754,0
66603066,7311,16617,9790.44268,59,BAT2136391,8.448646749,C,C5,RENT,57855.49969,Source Verified,n,Debt Consolidation,35.87099925,0,0,28,1,17583,76.0674609,27,w,334.2057833,0.044983073,4.880192044,0.462529418,0,INDIVIDUAL,105,0,41,163145,13685,0
36742901,9364,6042,13392.29371,36,BAT4808022,7.822964492,B,B4,MORTGAGE,71169.03072,Source Verified,n,Credit card refinancing,23.10812093,0,0,10,0,17490,70.87008505,10,f,1601.556809,0.034666209,3.029204545,0.047358238,0,INDIVIDUAL,70,0,16,239458,21788,0
1326514,25210,25642,8694.392414,59,BAT3461431,6.397663614,B,C1,MORTGAGE,72714.79178,Verified,n,Credit card refinancing,16.38371134,0,1,8,0,68741,42.70014187,16,w,506.775424,0.012771669,0.074806147,0.832056025,0,INDIVIDUAL,61,0,27,213946,32271,0
47225312,16189,20405,19537.48395,59,BAT2252229,7.254559531,C,B5,RENT,122203.7325,Not Verified,n,Home improvement,39.39022587,0,0,7,0,4666,33.44263027,5,w,2062.473843,0.111216168,3.470409649,0.201810223,0,INDIVIDUAL,121,0,37,185695,8260,0
60377535,20247,22241,24341.54276,59,BAT3461431,19.37274434,A,D4,MORTGAGE,70997.57399,Not Verified,n,Credit card refinancing,29.52847788,0,0,15,0,4222,60.90032051,25,f,715.089253,20.25388754,3.463908653,0.712706848,0,INDIVIDUAL,33,0,30,3381,11378,0
15522132,23187,25471,10012.82611,59,BAT2803411,12.15431504,B,A3,RENT,24875.47056,Source Verified,n,Debt consolidation,20.04542612,0,0,12,0,397,54.43173539,36,w,352.2526591,0.09076366,6.639031038,0.466131869,0,INDIVIDUAL,92,0,27,39956,19311,0
7795151,31232,31862,16179.81295,59,BAT3193689,6.625834121,B,F2,OWN,163214.5066,Source Verified,n,Debt consolidation,23.85543835,1,0,14,1,1947,25.62626246,17,w,75.80853512,0.022328208,4.577496137,0.815288659,0,INDIVIDUAL,18,0,30,162657,12676,0
59060302,22704,26963,9631.546354,59,BAT4694572,6.053034744,B,C1,RENT,48869.72455,Source Verified,n,Other,33.45926799,1,1,13,0,4015,67.88334995,4,w,2776.726429,0.026451175,5.8637567,0.926898204,0,INDIVIDUAL,43,0,30,13677,32621,1
14220955,15625,34935,7574.711317,59,BAT2428731,13.74520686,D,C3,OWN,55000.38407,Not Verified,n,Credit card refinancing,32.50468689,0,0,7,0,11003,22.75292117,18,w,66.46404536,0.04416657,0.422990133,0.901876128,0,INDIVIDUAL,96,0,3,22277,13005,0
36346175,10111,11422,13014.74016,59,BAT4722912,13.12018217,F,B2,MORTGAGE,82379.63409,Source Verified,n,Debt consolidation,23.12250007,0,0,12,0,5582,72.03506032,27,f,429.5565541,0.02511497,1.645979932,1.351411303,0,INDIVIDUAL,35,0,48,100973,5934,1
2830856,24440,25201,34504.37851,59,BAT2803411,9.806195743,B,A4,MORTGAGE,65852.9537,Verified,n,Debt consolidation,34.30839691,0,0,17,1,15604,49.65599578,8,f,3176.226865,0.041148821,8.682439562,0.628482833,0,INDIVIDUAL,21,0,34,201539,11283,1
